audit_id,event_id,home_team,away_team,commence_time,snapshot_role,requested_snapshot,returned_snapshot,status,quote_count,odds_credits_used,discovery_credits_used,credits_remaining,error
365d07f6b969c50c565d5ca5949423b9|close|2020-08-22T19:45:00Z|us,365d07f6b969c50c565d5ca5949423b9,Pittsburgh Pirates,Milwaukee Brewers,2020-08-22T20:05:00Z,close,2020-08-22T19:45:00Z,2020-08-22T19:45:00Z,offered,28,30,1,4991346,
f021727902db7f0beae8b1ed89b83b31|close|2020-08-22T19:50:00Z|us,f021727902db7f0beae8b1ed89b83b31,Oakland Athletics,Los Angeles Angels,2020-08-22T20:10:00Z,close,2020-08-22T19:50:00Z,2020-08-22T19:45:00Z,offered,27,30,0,4991316,
84390dbff126b3607b4da6ae9eb230ed|close|2020-08-22T22:45:00Z|us,84390dbff126b3607b4da6ae9eb230ed,Kansas City Royals,Minnesota Twins,2020-08-22T23:05:00Z,close,2020-08-22T22:45:00Z,2020-08-22T22:45:00Z,offered,25,30,0,4991286,
1570eb0e9a51638324c635320be6ddce|close|2020-08-22T22:50:00Z|us,1570eb0e9a51638324c635320be6ddce,Cleveland Indians,Detroit Tigers,2020-08-22T23:10:00Z,close,2020-08-22T22:50:00Z,2020-08-22T22:45:00Z,offered,25,30,0,4991256,
c5f8c1ab89f5d1d1bffd1ed9987fcbc4|close|2020-08-22T22:50:00Z|us,c5f8c1ab89f5d1d1bffd1ed9987fcbc4,Atlanta Braves,Philadelphia Phillies,2020-08-22T23:10:00Z,close,2020-08-22T22:50:00Z,2020-08-22T22:45:00Z,offered,25,30,0,4991226,
d086f1c5f4f27c6fa91e63f86c1f0716|close|2020-08-22T23:15:00Z|us,d086f1c5f4f27c6fa91e63f86c1f0716,Baltimore Orioles,Boston Red Sox,2020-08-22T23:35:00Z,close,2020-08-22T23:15:00Z,2020-08-22T23:15:00Z,offered,25,30,0,4991196,
ad9594cb2762398131cd3f1935c282a5|close|2020-08-22T23:55:00Z|us,ad9594cb2762398131cd3f1935c282a5,St. Louis Cardinals,Cincinnati Reds,2020-08-23T00:15:00Z,close,2020-08-22T23:55:00Z,2020-08-22T23:55:00Z,offered,25,30,0,4991166,
5e1404c8ef11301de57a3dcc577b2827|close|2020-08-22T23:55:00Z|us,5e1404c8ef11301de57a3dcc577b2827,Chicago Cubs,Chicago White Sox,2020-08-23T00:15:00Z,close,2020-08-22T23:55:00Z,2020-08-22T23:55:00Z,offered,28,30,0,4991136,
46038005aa4a1927fc754ce40a631e45|close|2020-08-23T00:50:00Z|us,46038005aa4a1927fc754ce40a631e45,San Diego Padres,Houston Astros,2020-08-23T01:10:00Z,close,2020-08-23T00:50:00Z,2020-08-23T00:45:00Z,offered,28,30,0,4991106,
e8ce72a5204930fc1c344cfd753abaa7|close|2020-08-23T00:50:00Z|us,e8ce72a5204930fc1c344cfd753abaa7,Seattle Mariners,Texas Rangers,2020-08-23T01:10:00Z,close,2020-08-23T00:50:00Z,2020-08-23T00:45:00Z,offered,28,30,0,4991076,
9fa00bfd153223557fc4155965a9c8e3|close|2020-08-23T00:50:00Z|us,9fa00bfd153223557fc4155965a9c8e3,Los Angeles Dodgers,Colorado Rockies,2020-08-23T01:10:00Z,close,2020-08-23T00:50:00Z,2020-08-23T00:45:00Z,offered,25,30,1,4991002,
a35e3436858a4c9407ab6f9fb7337cd1|close|2020-08-23T00:55:00Z|us,a35e3436858a4c9407ab6f9fb7337cd1,San Francisco Giants,Arizona Diamondbacks,2020-08-23T01:15:00Z,close,2020-08-23T00:55:00Z,2020-08-23T00:55:00Z,offered,24,30,0,4990972,
811aa3547ede67ac64ea8216d3b62e7c|close|2020-08-23T16:15:00Z|us,811aa3547ede67ac64ea8216d3b62e7c,Washington Nationals,Miami Marlins,2020-08-23T16:35:00Z,close,2020-08-23T16:15:00Z,2020-08-23T16:15:00Z,offered,28,30,1,4990942,
9d21cdf16407d0727dba0ab3bb30b7d1|close|2020-08-23T16:45:00Z|us,9d21cdf16407d0727dba0ab3bb30b7d1,Baltimore Orioles,Boston Red Sox,2020-08-23T17:05:00Z,close,2020-08-23T16:45:00Z,2020-08-23T16:45:00Z,offered,28,30,0,4990912,
fb8979370998fa3c88642aab3f839a75|close|2020-08-23T16:50:00Z|us,fb8979370998fa3c88642aab3f839a75,Cleveland Indians,Detroit Tigers,2020-08-23T17:10:00Z,close,2020-08-23T16:50:00Z,2020-08-23T16:45:00Z,offered,28,30,0,4990882,
07091212c92611711d20c1083c44befd|close|2020-08-23T17:15:00Z|us,07091212c92611711d20c1083c44befd,Pittsburgh Pirates,Milwaukee Brewers,2020-08-23T17:35:00Z,close,2020-08-23T17:15:00Z,2020-08-23T17:15:00Z,offered,28,30,0,4990852,
466c4edb2920f81320607330d1a721c0|close|2020-08-23T17:55:00Z|us,466c4edb2920f81320607330d1a721c0,St. Louis Cardinals,Cincinnati Reds,2020-08-23T18:15:00Z,close,2020-08-23T17:55:00Z,2020-08-23T17:55:00Z,offered,25,30,0,4990822,
102f7addc3c6243e1a3a266a84e65e05|close|2020-08-23T18:00:00Z|us,102f7addc3c6243e1a3a266a84e65e05,Chicago Cubs,Chicago White Sox,2020-08-23T18:20:00Z,close,2020-08-23T18:00:00Z,2020-08-23T17:55:00Z,offered,28,30,0,4990792,
d52414352ced7b77f41bb6c70bebce20|close|2020-08-23T19:50:00Z|us,d52414352ced7b77f41bb6c70bebce20,Oakland Athletics,Los Angeles Angels,2020-08-23T20:10:00Z,close,2020-08-23T19:50:00Z,2020-08-23T19:45:00Z,offered,23,30,0,4990762,
ecff3673b6aab5aef045354b5a2b52a1|close|2020-08-23T19:50:00Z|us,ecff3673b6aab5aef045354b5a2b52a1,Seattle Mariners,Texas Rangers,2020-08-23T20:10:00Z,close,2020-08-23T19:50:00Z,2020-08-23T19:45:00Z,offered,23,30,0,4990732,
86fab971cd34d40c02244f3474e19f5d|close|2020-08-23T19:50:00Z|us,86fab971cd34d40c02244f3474e19f5d,Los Angeles Dodgers,Colorado Rockies,2020-08-23T20:10:00Z,close,2020-08-23T19:50:00Z,2020-08-23T19:45:00Z,offered,20,30,0,4990702,
c2a10149f152fb0c84a318adf920b70b|close|2020-08-23T19:50:00Z|us,c2a10149f152fb0c84a318adf920b70b,San Francisco Giants,Arizona Diamondbacks,2020-08-23T20:10:00Z,close,2020-08-23T19:50:00Z,2020-08-23T19:45:00Z,offered,20,30,0,4990672,
c0a1d18c3d1163bd6e9058a2e5076dca|close|2020-08-23T22:48:00Z|us,c0a1d18c3d1163bd6e9058a2e5076dca,Atlanta Braves,Philadelphia Phillies,2020-08-23T23:08:00Z,close,2020-08-23T22:48:00Z,2020-08-23T22:45:00Z,offered,26,30,0,4990642,
c76adcbc0d4691e7a4d269b64e10612c|close|2020-08-24T18:50:00Z|us,c76adcbc0d4691e7a4d269b64e10612c,Tampa Bay Rays,Toronto Blue Jays,2020-08-24T19:10:00Z,close,2020-08-24T18:50:00Z,2020-08-24T18:45:00Z,offered,28,30,1,4990612,
fec654b9de2b49d0fbfcdd6be3fcf889|close|2020-08-24T21:45:00Z|us,fec654b9de2b49d0fbfcdd6be3fcf889,Washington Nationals,Miami Marlins,2020-08-24T22:05:00Z,close,2020-08-24T21:45:00Z,2020-08-24T21:45:00Z,offered,28,30,0,4990582,
020585bff845c4190cb2055944bb7ade|close|2020-08-24T22:50:00Z|us,020585bff845c4190cb2055944bb7ade,Detroit Tigers,Chicago Cubs,2020-08-24T23:10:00Z,close,2020-08-24T22:50:00Z,2020-08-24T22:45:00Z,offered,25,30,0,4990552,
2b7ff70d3e2d165e8cfc23856e5f0c63|close|2020-08-24T22:50:00Z|us,2b7ff70d3e2d165e8cfc23856e5f0c63,Cleveland Indians,Minnesota Twins,2020-08-24T23:10:00Z,close,2020-08-24T22:50:00Z,2020-08-24T22:45:00Z,offered,24,30,0,4990522,
ffcc0dc9fcaa7253799024b9d6105763|close|2020-08-24T23:45:00Z|us,ffcc0dc9fcaa7253799024b9d6105763,Texas Rangers,Oakland Athletics,2020-08-25T00:05:00Z,close,2020-08-24T23:45:00Z,2020-08-24T23:45:00Z,offered,25,30,0,4990492,
2a2b34ffc16db0fb3debe492b4850c05|close|2020-08-24T23:50:00Z|us,2a2b34ffc16db0fb3debe492b4850c05,Milwaukee Brewers,Cincinnati Reds,2020-08-25T00:10:00Z,close,2020-08-24T23:50:00Z,2020-08-24T23:45:00Z,offered,26,30,0,4990462,
a006981ba3991b0e1e37932c3732ee6e|close|2020-08-24T23:55:00Z|us,a006981ba3991b0e1e37932c3732ee6e,St. Louis Cardinals,Kansas City Royals,2020-08-25T00:15:00Z,close,2020-08-24T23:55:00Z,2020-08-24T23:55:00Z,offered,22,30,0,4990432,
f1b90c5be6d4c4c3f5380957c354b71c|close|2020-08-25T00:50:00Z|us,f1b90c5be6d4c4c3f5380957c354b71c,Houston Astros,Los Angeles Angels,2020-08-25T01:10:00Z,close,2020-08-25T00:50:00Z,2020-08-25T00:45:00Z,offered,22,30,0,4990402,
58fbc8f736aac2495f7013b63fba69f3|close|2020-08-25T01:20:00Z|us,58fbc8f736aac2495f7013b63fba69f3,Arizona Diamondbacks,Colorado Rockies,2020-08-25T01:40:00Z,close,2020-08-25T01:20:00Z,2020-08-25T01:15:00Z,offered,23,30,0,4990372,
3d67ce6e41f068e3eaa2710bfb1fb44d|close|2020-08-25T19:45:00Z|us,3d67ce6e41f068e3eaa2710bfb1fb44d,Houston Astros,Los Angeles Angels,2020-08-25T20:05:00Z,close,2020-08-25T19:45:00Z,2020-08-25T19:45:00Z,offered,21,30,1,4990342,
7a809ca749a6b6ffcb1a99ecf16d5093|close|2020-08-25T21:45:00Z|us,7a809ca749a6b6ffcb1a99ecf16d5093,Washington Nationals,Philadelphia Phillies,2020-08-25T22:05:00Z,close,2020-08-25T21:45:00Z,2020-08-25T21:45:00Z,offered,26,30,0,4990312,
9cf09ea7b43395655a128749e7e5469c|close|2020-08-25T22:17:00Z|us,9cf09ea7b43395655a128749e7e5469c,Toronto Blue Jays,Boston Red Sox,2020-08-25T22:37:00Z,close,2020-08-25T22:17:00Z,2020-08-25T22:15:00Z,offered,26,30,0,4990282,
14e136ac17b435b239098251c6524b95|close|2020-08-25T22:20:00Z|us,14e136ac17b435b239098251c6524b95,Tampa Bay Rays,Baltimore Orioles,2020-08-25T22:40:00Z,close,2020-08-25T22:20:00Z,2020-08-25T22:15:00Z,offered,26,30,0,4990252,
8fbcc95143376524b05f7e6280019686|close|2020-08-25T22:50:00Z|us,8fbcc95143376524b05f7e6280019686,Cleveland Indians,Minnesota Twins,2020-08-25T23:10:00Z,close,2020-08-25T22:50:00Z,2020-08-25T22:45:00Z,offered,26,30,0,4990222,
9ed31d947d440a874c67d76b0ed8ca46|close|2020-08-25T23:45:00Z|us,9ed31d947d440a874c67d76b0ed8ca46,Texas Rangers,Oakland Athletics,2020-08-26T00:05:00Z,close,2020-08-25T23:45:00Z,2020-08-25T23:45:00Z,offered,23,30,0,4990192,
641ea9a47a8358c43057d0f3b6019b05|close|2020-08-25T23:50:00Z|us,641ea9a47a8358c43057d0f3b6019b05,Chicago White Sox,Pittsburgh Pirates,2020-08-26T00:10:00Z,close,2020-08-25T23:50:00Z,2020-08-25T23:45:00Z,offered,25,30,0,4990162,
3af1df3277df1e830a7d34b8ae452cdc|close|2020-08-25T23:50:00Z|us,3af1df3277df1e830a7d34b8ae452cdc,Milwaukee Brewers,Cincinnati Reds,2020-08-26T00:10:00Z,close,2020-08-25T23:50:00Z,2020-08-25T23:45:00Z,offered,22,30,0,4990132,
07967db2bf9426114f542ecbdab46655|close|2020-08-25T23:55:00Z|us,07967db2bf9426114f542ecbdab46655,St. Louis Cardinals,Kansas City Royals,2020-08-26T00:15:00Z,close,2020-08-25T23:55:00Z,2020-08-25T23:55:00Z,offered,20,30,0,4990102,
3edf968d19dbeaff0e7598283bc7cf49|close|2020-08-26T00:50:00Z|us,3edf968d19dbeaff0e7598283bc7cf49,San Diego Padres,Seattle Mariners,2020-08-26T01:10:00Z,close,2020-08-26T00:50:00Z,2020-08-26T00:45:00Z,offered,22,30,0,4990072,
d82e61a242bbc6153d0bd20beb3b503e|close|2020-08-26T01:20:00Z|us,d82e61a242bbc6153d0bd20beb3b503e,Arizona Diamondbacks,Colorado Rockies,2020-08-26T01:40:00Z,close,2020-08-26T01:20:00Z,2020-08-26T01:15:00Z,offered,19,30,0,4990042,
e6897aace08b755a2869353dab75f341|close|2020-08-26T01:25:00Z|us,e6897aace08b755a2869353dab75f341,San Francisco Giants,Los Angeles Dodgers,2020-08-26T01:45:00Z,close,2020-08-26T01:25:00Z,2020-08-26T01:25:00Z,offered,19,30,0,4990012,
5bfbf57dba510fc82d78f951b79c4360|close|2020-08-26T17:50:00Z|us,5bfbf57dba510fc82d78f951b79c4360,Chicago White Sox,Pittsburgh Pirates,2020-08-26T18:10:00Z,close,2020-08-26T17:50:00Z,2020-08-26T17:45:00Z,offered,28,30,1,4989982,
f0754f6e100f6d201c9a5da8c49e9cd1|close|2020-08-26T21:45:00Z|us,f0754f6e100f6d201c9a5da8c49e9cd1,Washington Nationals,Philadelphia Phillies,2020-08-26T22:05:00Z,close,2020-08-26T21:45:00Z,2020-08-26T21:45:00Z,offered,22,30,0,4989952,
24b69c517ed033a22983692c380c2b7f|close|2020-08-26T22:50:00Z|us,24b69c517ed033a22983692c380c2b7f,Detroit Tigers,Chicago Cubs,2020-08-26T23:10:00Z,close,2020-08-26T22:50:00Z,2020-08-26T22:45:00Z,offered,27,30,0,4989922,
a18be6f9b0d5370f76746d5ba13520c6|close|2020-08-26T22:50:00Z|us,a18be6f9b0d5370f76746d5ba13520c6,Atlanta Braves,New York Yankees,2020-08-26T23:10:00Z,close,2020-08-26T22:50:00Z,2020-08-26T22:45:00Z,offered,24,30,0,4989892,
31ae5dd3125461ce25a8bf49f8c31cc8|close|2020-08-26T22:50:00Z|us,31ae5dd3125461ce25a8bf49f8c31cc8,New York Mets,Miami Marlins,2020-08-26T23:10:00Z,close,2020-08-26T22:50:00Z,2020-08-26T22:45:00Z,offered,28,30,0,4989862,
9350a6ae9db8af7065810c3b24f5ba27|close|2020-08-26T23:45:00Z|us,9350a6ae9db8af7065810c3b24f5ba27,Texas Rangers,Oakland Athletics,2020-08-27T00:05:00Z,close,2020-08-26T23:45:00Z,2020-08-26T23:45:00Z,offered,25,30,0,4989832,
9045ea63dcebd5fb640cefed7d3e1ddf|close|2020-08-26T23:50:00Z|us,9045ea63dcebd5fb640cefed7d3e1ddf,Milwaukee Brewers,Cincinnati Reds,2020-08-27T00:10:00Z,close,2020-08-26T23:50:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
79e893afe82a03348bc713f014c84fab|close|2020-08-26T23:56:00Z|us,79e893afe82a03348bc713f014c84fab,St. Louis Cardinals,Kansas City Royals,2020-08-27T00:16:00Z,close,2020-08-26T23:56:00Z,2020-08-26T23:55:00Z,offered,22,30,0,4989802,
3baef13af8685f88bde239a7a94aee2a|close|2020-08-27T00:50:00Z|us,3baef13af8685f88bde239a7a94aee2a,San Diego Padres,Seattle Mariners,2020-08-27T01:10:00Z,close,2020-08-27T00:50:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
4b6d1e5da0df171cf14b1665a2b3712e|close|2020-08-27T01:20:00Z|us,4b6d1e5da0df171cf14b1665a2b3712e,Arizona Diamondbacks,Colorado Rockies,2020-08-27T01:40:00Z,close,2020-08-27T01:20:00Z,2020-08-27T01:15:00Z,offered,20,30,0,4989772,
fedb498c1cb224d8a1ea49c31783d816|close|2020-08-27T01:25:00Z|us,fedb498c1cb224d8a1ea49c31783d816,San Francisco Giants,Los Angeles Dodgers,2020-08-27T01:45:00Z,close,2020-08-27T01:25:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
40cd7f9a043fb834a3d32ca473bd2b9a|close|2020-08-27T18:55:00Z|us,40cd7f9a043fb834a3d32ca473bd2b9a,St. Louis Cardinals,Pittsburgh Pirates,2020-08-27T19:15:00Z,close,2020-08-27T18:55:00Z,2020-08-27T18:55:00Z,offered,24,30,1,4989742,
17652c6993d1c7493a73b1d38bd904a9|close|2020-08-27T21:50:00Z|us,17652c6993d1c7493a73b1d38bd904a9,Arizona Diamondbacks,Colorado Rockies,2020-08-27T22:10:00Z,close,2020-08-27T21:50:00Z,2020-08-27T21:45:00Z,offered,20,30,0,4989712,
cdfd54c1b4ba679a8cfa8749e84c5a50|close|2020-08-27T22:17:00Z|us,cdfd54c1b4ba679a8cfa8749e84c5a50,Toronto Blue Jays,Boston Red Sox,2020-08-27T22:37:00Z,close,2020-08-27T22:17:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
02bca7942efd5d0501330548cb37d00e|close|2020-08-27T22:17:00Z|us,02bca7942efd5d0501330548cb37d00e,Texas Rangers,Oakland Athletics,2020-08-27T22:37:00Z,close,2020-08-27T22:17:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
627f4f084ab35f0aa5b4b72eb0a35b36|close|2020-08-27T22:17:00Z|us,627f4f084ab35f0aa5b4b72eb0a35b36,Washington Nationals,Philadelphia Phillies,2020-08-27T22:37:00Z,close,2020-08-27T22:17:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
21640ebece4a0cde725f8866485fc362|close|2020-08-27T22:20:00Z|us,21640ebece4a0cde725f8866485fc362,Tampa Bay Rays,Baltimore Orioles,2020-08-27T22:40:00Z,close,2020-08-27T22:20:00Z,2020-08-27T22:15:00Z,offered,26,30,0,4989682,
0cb2ae6982b65b66cadd657d2ad04abe|close|2020-08-27T22:50:00Z|us,0cb2ae6982b65b66cadd657d2ad04abe,Detroit Tigers,Minnesota Twins,2020-08-27T23:10:00Z,close,2020-08-27T22:50:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
d8ddf38a2bef638e17ffc5f3ff12eca1|close|2020-08-29T16:55:00Z|us,d8ddf38a2bef638e17ffc5f3ff12eca1,St. Louis Cardinals,Cleveland Indians,2020-08-29T17:15:00Z,close,2020-08-29T16:55:00Z,2020-08-29T16:55:00Z,offered,25,30,1,4989652,
23aa2c881a74b0c406bf09a6792f7c1f|close|2020-08-29T22:45:00Z|us,23aa2c881a74b0c406bf09a6792f7c1f,Texas Rangers,Los Angeles Dodgers,2020-08-29T23:05:00Z,close,2020-08-29T22:45:00Z,2020-08-29T22:45:00Z,offered,21,30,0,4989622,
561649f023133a55998c83d9981d14d1|close|2020-08-29T22:50:00Z|us,561649f023133a55998c83d9981d14d1,Milwaukee Brewers,Pittsburgh Pirates,2020-08-29T23:10:00Z,close,2020-08-29T22:50:00Z,2020-08-29T22:45:00Z,offered,25,30,0,4989592,
3e1941f31f0f1e85987b3e1db69cccaa|close|2020-08-29T23:10:00Z|us,3e1941f31f0f1e85987b3e1db69cccaa,Boston Red Sox,Washington Nationals,2020-08-29T23:30:00Z,close,2020-08-29T23:10:00Z,2020-08-29T23:05:00Z,offered,24,30,0,4989562,
dfc850aa685c1180983cbf88078d6078|close|2020-08-29T23:50:00Z|us,dfc850aa685c1180983cbf88078d6078,Arizona Diamondbacks,San Francisco Giants,2020-08-30T00:10:00Z,close,2020-08-29T23:50:00Z,2020-08-29T23:45:00Z,offered,25,30,0,4989532,
d188de18d49ef7fcf37968f3301ab8e1|close|2020-08-30T16:50:00Z|us,d188de18d49ef7fcf37968f3301ab8e1,Detroit Tigers,Minnesota Twins,2020-08-30T17:10:00Z,close,2020-08-30T16:50:00Z,2020-08-30T16:45:00Z,offered,28,30,1,4989502,
3145cfac2d04e9846311ca2e75d71c7f|close|2020-08-30T16:50:00Z|us,3145cfac2d04e9846311ca2e75d71c7f,Cincinnati Reds,Chicago Cubs,2020-08-30T17:10:00Z,close,2020-08-30T16:50:00Z,2020-08-30T16:45:00Z,offered,28,30,0,4989472,
a690fe2005d023ebd439e286ca46454f|close|2020-08-30T17:15:00Z|us,a690fe2005d023ebd439e286ca46454f,Boston Red Sox,Washington Nationals,2020-08-30T17:35:00Z,close,2020-08-30T17:15:00Z,2020-08-30T17:15:00Z,offered,28,30,0,4989442,
d97738f5e0623cf85a58164d08ee3369|close|2020-08-30T17:50:00Z|us,d97738f5e0623cf85a58164d08ee3369,Milwaukee Brewers,Pittsburgh Pirates,2020-08-30T18:10:00Z,close,2020-08-30T17:50:00Z,2020-08-30T17:45:00Z,offered,26,30,0,4989412,
839b586b49badbe6214f24d912c1d12d|close|2020-08-30T17:50:00Z|us,839b586b49badbe6214f24d912c1d12d,Houston Astros,Oakland Athletics,2020-08-30T18:10:00Z,close,2020-08-30T17:50:00Z,,failed,0,0,0,,<HTTPError 404: 'Not Found'>
51c22b2a0b8fd4d544633cb2bf13844d|close|2020-08-30T17:55:00Z|us,51c22b2a0b8fd4d544633cb2bf13844d,St. Louis Cardinals,Cleveland Indians,2020-08-30T18:15:00Z,close,2020-08-30T17:55:00Z,2020-08-30T17:55:00Z,offered,25,30,0,4989382,
0305b753b355f4ecd2ba8c3c7bec066e|close|2020-08-30T18:15:00Z|us,0305b753b355f4ecd2ba8c3c7bec066e,Texas Rangers,Los Angeles Dodgers,2020-08-30T18:35:00Z,close,2020-08-30T18:15:00Z,2020-08-30T18:15:00Z,offered,25,30,0,4989352,
6323e2c83c17506f721a1859c654a28b|close|2020-08-30T18:50:00Z|us,6323e2c83c17506f721a1859c654a28b,Colorado Rockies,San Diego Padres,2020-08-30T19:10:00Z,close,2020-08-30T18:50:00Z,2020-08-30T18:45:00Z,offered,28,30,0,4989322,
c85511191495fca258bd2a1abc591334|close|2020-08-30T19:50:00Z|us,c85511191495fca258bd2a1abc591334,Arizona Diamondbacks,San Francisco Giants,2020-08-30T20:10:00Z,close,2020-08-30T19:50:00Z,2020-08-30T19:45:00Z,offered,25,30,0,4989292,
46f3408ab09e0267c9262a71c21044e1|close|2020-08-30T19:50:00Z|us,46f3408ab09e0267c9262a71c21044e1,Los Angeles Angels,Seattle Mariners,2020-08-30T20:10:00Z,close,2020-08-30T19:50:00Z,2020-08-30T19:45:00Z,offered,28,30,0,4989262,
02d7ecf57c2b70db1f2f95edac29e4f2|close|2020-08-31T22:20:00Z|us,02d7ecf57c2b70db1f2f95edac29e4f2,Cincinnati Reds,St. Louis Cardinals,2020-08-31T22:40:00Z,close,2020-08-31T22:20:00Z,2020-08-31T22:15:00Z,offered,21,30,1,4989232,
1e721e1a3f7afdb162c0441965235fd1|close|2020-08-31T22:45:00Z|us,1e721e1a3f7afdb162c0441965235fd1,New York Yankees,Tampa Bay Rays,2020-08-31T23:05:00Z,close,2020-08-31T22:45:00Z,2020-08-31T22:45:00Z,offered,28,30,0,4989202,
43b85a661deeecdc63e8e59f25c05f88|close|2020-08-31T22:45:00Z|us,43b85a661deeecdc63e8e59f25c05f88,Philadelphia Phillies,Washington Nationals,2020-08-31T23:05:00Z,close,2020-08-31T22:45:00Z,2020-08-31T22:45:00Z,offered,28,30,0,4989172,
86ff4d58f6549f8f48923bfb5b3add5f|close|2020-08-31T23:45:00Z|us,86ff4d58f6549f8f48923bfb5b3add5f,Kansas City Royals,Cleveland Indians,2020-09-01T00:05:00Z,close,2020-08-31T23:45:00Z,2020-08-31T23:45:00Z,offered,28,30,0,4989142,
8222e2e48ef83c65c817ea394f7e8771|close|2020-08-31T23:50:00Z|us,8222e2e48ef83c65c817ea394f7e8771,Minnesota Twins,Chicago White Sox,2020-09-01T00:10:00Z,close,2020-08-31T23:50:00Z,2020-08-31T23:45:00Z,offered,27,30,0,4989112,
392079004198c4d2de381b0f845c1eed|close|2020-09-01T22:20:00Z|us,392079004198c4d2de381b0f845c1eed,Cincinnati Reds,St. Louis Cardinals,2020-09-01T22:40:00Z,close,2020-09-01T22:20:00Z,2020-09-01T22:15:00Z,offered,22,30,1,4989082,
856900052ce2f3e30c0da33723c6fa8a|close|2020-09-01T22:45:00Z|us,856900052ce2f3e30c0da33723c6fa8a,Pittsburgh Pirates,Chicago Cubs,2020-09-01T23:05:00Z,close,2020-09-01T22:45:00Z,2020-09-01T22:45:00Z,offered,25,30,0,4989052,
529a333084c30e3c6167f70f86bdfdf7|close|2020-09-01T22:45:00Z|us,529a333084c30e3c6167f70f86bdfdf7,Philadelphia Phillies,Washington Nationals,2020-09-01T23:05:00Z,close,2020-09-01T22:45:00Z,2020-09-01T22:45:00Z,offered,24,30,0,4989022,
7cd90aa339780fff1c3c45747157dfec|close|2020-09-01T23:20:00Z|us,7cd90aa339780fff1c3c45747157dfec,Milwaukee Brewers,Detroit Tigers,2020-09-01T23:40:00Z,close,2020-09-01T23:20:00Z,2020-09-01T23:15:00Z,offered,27,30,0,4988992,
1f6e7b2d8949a7e776766479891a3f43|close|2020-09-01T23:50:00Z|us,1f6e7b2d8949a7e776766479891a3f43,Minnesota Twins,Chicago White Sox,2020-09-02T00:10:00Z,close,2020-09-01T23:50:00Z,2020-09-01T23:45:00Z,offered,27,30,0,4988962,
83bf5de0c00f2f541d41087bc19eec02|close|2020-09-02T01:20:00Z|us,83bf5de0c00f2f541d41087bc19eec02,Los Angeles Dodgers,Arizona Diamondbacks,2020-09-02T01:40:00Z,close,2020-09-02T01:20:00Z,2020-09-02T01:15:00Z,offered,22,30,0,4988932,
211c179f48799221231c2a3c929b5cf0|close|2020-09-02T18:50:00Z|us,211c179f48799221231c2a3c929b5cf0,Colorado Rockies,San Francisco Giants,2020-09-02T19:10:00Z,close,2020-09-02T18:50:00Z,2020-09-02T18:45:00Z,offered,28,30,1,4988902,
14f3e2d10053a2dc933f0e72982ed849|close|2020-09-02T19:45:00Z|us,14f3e2d10053a2dc933f0e72982ed849,Baltimore Orioles,New York Mets,2020-09-02T20:05:00Z,close,2020-09-02T19:45:00Z,2020-09-02T19:45:00Z,offered,28,30,0,4988872,
19aef55029a8c1c7f46fbb908db238aa|close|2020-09-02T22:20:00Z|us,19aef55029a8c1c7f46fbb908db238aa,Cincinnati Reds,St. Louis Cardinals,2020-09-02T22:40:00Z,close,2020-09-02T22:20:00Z,2020-09-02T22:15:00Z,offered,22,30,0,4988842,
7a94e3b04b89e4f2bf9e1e856dcb5148|close|2020-09-02T22:20:00Z|us,7a94e3b04b89e4f2bf9e1e856dcb5148,Miami Marlins,Toronto Blue Jays,2020-09-02T22:40:00Z,close,2020-09-02T22:20:00Z,2020-09-02T22:15:00Z,offered,25,30,0,4988812,
9c8b55b98f359013a2c8b08d23f19fec|close|2020-09-02T22:45:00Z|us,9c8b55b98f359013a2c8b08d23f19fec,Pittsburgh Pirates,Chicago Cubs,2020-09-02T23:05:00Z,close,2020-09-02T22:45:00Z,2020-09-02T22:45:00Z,offered,27,30,0,4988782,
3f157cbe2525ae524578815428229705|close|2020-09-02T22:45:00Z|us,3f157cbe2525ae524578815428229705,New York Yankees,Tampa Bay Rays,2020-09-02T23:05:00Z,close,2020-09-02T22:45:00Z,2020-09-02T22:45:00Z,offered,28,30,0,4988752,
4f041fd0e2969100d94050d2a48ca96b|close|2020-09-02T22:45:00Z|us,4f041fd0e2969100d94050d2a48ca96b,Philadelphia Phillies,Washington Nationals,2020-09-02T23:05:00Z,close,2020-09-02T22:45:00Z,2020-09-02T22:45:00Z,offered,28,30,0,4988722,
310da5c8e173ef860879314cf2610207|close|2020-09-02T23:10:00Z|us,310da5c8e173ef860879314cf2610207,Boston Red Sox,Atlanta Braves,2020-09-02T23:30:00Z,close,2020-09-02T23:10:00Z,2020-09-02T23:05:00Z,offered,28,30,0,4988692,
fbe91c50af625b8a59b586699d49e459|close|2020-09-02T23:20:00Z|us,fbe91c50af625b8a59b586699d49e459,Milwaukee Brewers,Detroit Tigers,2020-09-02T23:40:00Z,close,2020-09-02T23:20:00Z,2020-09-02T23:15:00Z,offered,28,30,0,4988662,
